dataset,model_a,model_b,dimension,user_id,effective_preference,system_average_ndcg_winner,align_system_average_ndcg,user_ndcg_a,user_ndcg_b,user_ndcg_winner,align_user_ndcg,user_recall_a,user_recall_b,user_recall_winner,align_user_recall
amazon_books,lightgcn_only,fixed,diversity,5158,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,diversity,1322,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,diversity,6259,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,diversity,10368,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,diversity,552,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,diversity,6638,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,diversity,8679,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,diversity,4263,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,diversity,8449,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,diversity,5335,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,diversity,4068,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,diversity,2553,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,10671,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,4473,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,4457,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,296,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,10134,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,5237,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,8215,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,5989,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,5044,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,9664,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,5158,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,6885,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,1322,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,1866,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,10368,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,906,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,3864,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,552,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,10324,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,6638,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,8679,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,9111,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,1015,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,8449,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,2553,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,5564,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,novelty,2723,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,relevance,7688,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,relevance,11974,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,relevance,4457,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,relevance,5044,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,relevance,9664,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,relevance,1322,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,relevance,8680,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,relevance,3864,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,relevance,8679,lightgcn_only,lightgcn_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,relevance,8449,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,relevance,5335,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_books,lightgcn_only,fixed,relevance,5564,fixed,lightgcn_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,balanced,14321,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,balanced,5338,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,balanced,12364,concat_mlp,gbaf,0,0.31546487678572877,0.0,gbaf,0.0,1.0,0.0,gbaf,0.0
amazon_cds,gbaf,concat_mlp,balanced,6869,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,balanced,11615,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,balanced,8093,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,balanced,9564,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,balanced,5010,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,balanced,9145,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,balanced,4439,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,balanced,11879,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,diversity,13752,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,diversity,965,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,diversity,4330,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,diversity,2836,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,diversity,6869,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,diversity,3484,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,diversity,4882,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,diversity,5010,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,diversity,11879,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,13752,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,965,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,906,gbaf,gbaf,1,0.0,0.3562071871080222,concat_mlp,0.0,0.0,1.0,concat_mlp,0.0
amazon_cds,gbaf,concat_mlp,novelty,2105,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,14125,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,5338,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,10856,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,4330,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,2836,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,3628,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,7089,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,830,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,6869,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,3484,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,10156,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,4882,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,9564,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,2080,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,5010,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,9145,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,15424,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,novelty,11879,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,906,gbaf,gbaf,1,0.0,0.3562071871080222,concat_mlp,0.0,0.0,1.0,concat_mlp,0.0
amazon_cds,gbaf,concat_mlp,relevance,5338,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,2836,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,13540,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,7089,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,4645,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,3640,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,830,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,3169,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,11615,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,8093,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,5010,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,4439,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,489,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,concat_mlp,relevance,10328,concat_mlp,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,14321,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,13315,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,13752,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,906,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,2217,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,2562,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,7089,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,8023,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,3169,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,15216,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,11615,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,12412,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,9564,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,5010,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,balanced,4439,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,14321,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,13315,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,13752,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,906,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,5338,fixed,gbaf,0,0.0,0.6309297535714575,fixed,1.0,0.0,1.0,fixed,1.0
amazon_cds,gbaf,fixed,diversity,10856,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,2217,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,2562,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,4645,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,6005,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,3169,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,1726,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,6869,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,3484,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,15216,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,11615,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,4882,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,5010,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,diversity,489,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,13315,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,13209,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,5338,gbaf,gbaf,1,0.0,0.6309297535714575,fixed,0.0,0.0,1.0,fixed,0.0
amazon_cds,gbaf,fixed,novelty,2562,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,7089,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,5923,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,6005,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,8860,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,3169,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,1726,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,5610,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,15216,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,11615,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,4882,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,2080,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,5010,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,9145,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,4439,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,11879,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,novelty,10328,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,relevance,13315,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,relevance,13752,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,relevance,5338,fixed,gbaf,0,0.0,0.6309297535714575,fixed,1.0,0.0,1.0,fixed,1.0
amazon_cds,gbaf,fixed,relevance,4330,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,relevance,2562,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,relevance,8023,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,relevance,12364,gbaf,gbaf,1,0.31546487678572877,0.0,gbaf,1.0,1.0,0.0,gbaf,1.0
amazon_cds,gbaf,fixed,relevance,6005,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,relevance,8860,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,relevance,3169,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,relevance,6869,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,relevance,12412,gbaf,gbaf,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gbaf,fixed,relevance,11879,fixed,gbaf,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,balanced,14321,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,balanced,2105,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,balanced,10856,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,balanced,4330,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,balanced,2562,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,balanced,12364,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,balanced,5923,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,balanced,6005,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,balanced,15216,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,balanced,11615,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,balanced,5010,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,965,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,2105,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,2836,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,3628,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,7931,concat_mlp,gradnorm_only,0,0.43067655807339306,0.3333333333333333,gradnorm_only,0.0,1.0,1.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,7089,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,5923,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,327,concat_mlp,gradnorm_only,0,0.3010299956639812,0.0,gradnorm_only,0.0,1.0,0.0,gradnorm_only,0.0
amazon_cds,gradnorm_only,concat_mlp,diversity,5610,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,6869,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,11615,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,10156,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,12412,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,9564,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,diversity,5010,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,965,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,906,gradnorm_only,gradnorm_only,1,0.0,0.3562071871080222,concat_mlp,0.0,0.0,1.0,concat_mlp,0.0
amazon_cds,gradnorm_only,concat_mlp,novelty,2105,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,5338,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,2562,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,7089,gradnorm_only,gradnorm_only,1,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,12364,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,3640,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
amazon_cds,gradnorm_only,concat_mlp,novelty,6869,concat_mlp,gradnorm_only,0,0.0,0.0,TIE,,0.0,0.0,TIE,
